"team","n_members","degree","page_rank","constraint","density","inv_constraint","effeciency_score","innovation_score"
226,14,7.78571428571429,1.20105100515036e-05,0.221206741836391,0.494505494505495,0.481543966605511,0.422370767566067,0.620478787710075
227,76,21.0394736842105,1.73319193294957e-05,0.11869170478394,0.225263157894737,0.584059003657962,0.285052741204692,0.854175417631767
228,11,5.90909090909091,1.27626983383274e-05,0.310734670549182,0.454545454545455,0.39201603789272,0.315723371831822,0.589319086855438
229,9,5.55555555555556,1.59999999999883e-05,0.345258074926125,0.694444444444444,0.357492633515778,0.484872456243382,0.41680982877297
230,14,7.21428571428571,1.71474750737162e-05,0.27604932739143,0.384615384615385,0.426701381050472,0.286695514169388,0.655083134076834
231,20,10.75,1.32091100409206e-05,0.238857657430262,0.368421052631579,0.463893051011641,0.303989100867743,0.688643003021992
232,10,5.1,1.10517052755663e-05,0.291355209113819,0.377777777777778,0.411395499328084,0.268457948072716,0.649759749950453
233,46,16.0652173913043,2.42825273335431e-05,0.185811635544787,0.259903381642512,0.516939072897115,0.258302177405924,0.790206262333935
234,21,12.2380952380952,1.63820590802798e-05,0.175885521774641,0.604761904761905,0.526865186667261,0.550505831217106,0.579658790080213
235,15,8.06666666666667,1.39962818578674e-05,0.244411086830369,0.542857142857143,0.458339621611533,0.443082301157352,0.575496776107203
236,9,5.77777777777778,9.75951187268205e-06,0.276075598186188,0.583333333333333,0.426675110255714,0.450339675258323,0.530147201108323
237,23,12.1304347826087,1.39043152662687e-05,0.154757544503467,0.391304347826087,0.547993163938435,0.392101548532579,0.72712553225227
238,4,2.5,1.25289505320853e-05,0.469684079643915,0.666666666666667,0.233066628797987,0.35951612244324,0.356054167893329
239,17,8.05882352941176,1.17507955825847e-05,0.215739534798559,0.272058823529412,0.487011173643343,0.243664629891655,0.763751548326489
240,48,20.0625,1.62766851482149e-05,0.114283562019179,0.343971631205674,0.588467146422723,0.386452636582316,0.782323172215982
241,22,10.0909090909091,1.39136360538562e-05,0.174015910759679,0.294372294372294,0.528734797682223,0.296406127573051,0.775953289864177
242,8,6.875,1.55546002845215e-05,0.305706866415781,0.571428571428571,0.397043842026121,0.416130246472237,0.519003845032886
243,33,11,1.35251147313852e-05,0.161991470758583,0.202651515151515,0.540759237683319,0.230767542657049,0.841170309942988
244,101,21.2574257425743,1.62579406405323e-05,0.139566362711968,0.166930693069307,0.563184345729934,0.219817079144057,0.877722397076782
245,7,3.71428571428571,1.63068282422041e-05,0.433289612080873,0.428571428571429,0.269461096361029,0.193393647009252,0.52860573971138
246,65,19.6769230769231,1.91004162323061e-05,0.112582707389172,0.209134615384615,0.59016800105273,0.276800558365265,0.868154530089748
247,4,2.5,1.79901662374239e-05,0.468595880080941,0.666666666666667,0.234154828360962,0.360412372887353,0.356738239248911
248,11,7.81818181818182,9.8647400039188e-06,0.216514309498771,0.563636363636364,0.486236398943132,0.483172268483971,0.579971062556931
249,20,7.45,1.27080622558829e-05,0.231283358890958,0.321052631578947,0.471467349550944,0.271214322059537,0.723181466323597
250,52,36.3461538461538,2.46388883041586e-05,0.0954655067415786,0.64027149321267,0.607285201700324,0.645986441707585,0.60789068562329
251,18,11.2222222222222,1.48286662146747e-05,0.160103387826492,0.398692810457516,0.542647320615411,0.393783867221726,0.719120406875406
252,3,2.33333333333333,9.8022969750025e-06,0.378785829729306,0.666666666666667,0.323964878712596,0.434380696577436,0.413195239397854
253,141,32.4751773049645,1.94572605192899e-05,0.0783075582663343,0.199898682877406,0.624443150175568,0.297423070793655,0.895506759962131
254,86,20.1976744186047,1.74132846414706e-05,0.117870489063009,0.232558139534884,0.584880219378893,0.291737310595159,0.85010583519601
255,15,10.6666666666667,1.53399099434869e-05,0.225362527572265,0.466666666666667,0.477388180869637,0.396019730861749,0.635366581518216
256,24,12.7916666666667,1.33678657577786e-05,0.157704946469562,0.405797101449275,0.54504576197234,0.401610398657305,0.716162183909332
257,21,10.8571428571429,1.55389808727933e-05,0.185109305878682,0.461904761904762,0.51764140256322,0.425250682283233,0.663664294202395
258,23,9.73913043478261,1.45520541331163e-05,0.210568209543093,0.383399209486166,0.492182498898809,0.339624669273529,0.697010836653826
259,26,14.0769230769231,1.97266622381969e-05,0.152327938357085,0.504615384615385,0.550422770084817,0.487426529503474,0.657422498774256
260,8,5.625,1.24470205018638e-05,0.293704187211312,0.642857142857143,0.409046521230591,0.484844936292928,0.481647139485887
261,12,8.41666666666667,1.54557888533186e-05,0.231456184210263,0.696969696969697,0.471294524231639,0.580680483869599,0.486761300287613
262,98,18.6224489795918,1.52218410813629e-05,0.127871397768078,0.137807700399748,0.574879310673824,0.205463206820806,0.903381657148893
263,214,23.9906542056075,1.75546781488572e-05,0.106180046519166,0.0838488877188364,0.596570661922736,0.178887450293397,0.950937373903659
264,26,16.9230769230769,1.690642124138e-05,0.1291210918844,0.606153846153846,0.573629616557502,0.590167829454428,0.608181150104252
265,12,8.33333333333333,1.50008922378473e-05,0.263049138789211,0.5,0.439701569652691,0.392434334056522,0.590721544527876
266,181,29.1988950276243,1.88187795297245e-05,0.101455581924637,0.131675874769797,0.601295126517265,0.222169274214862,0.923841975257128
267,4,2.25,1.77542553191343e-05,0.445421259758342,0.666666666666667,0.25732944868356,0.379499187900875,0.37130642552519
268,43,16.8139534883721,1.57633899611072e-05,0.12636458638908,0.347729789590255,0.576386122052823,0.379597853149717,0.772366238224433
269,8,4.375,1.58391809676328e-05,0.375360022972323,0.571428571428571,0.327390685469579,0.358763312481686,0.475218007538191
270,274,33.9160583941606,1.82448396754503e-05,0.0825691341527871,0.109248415817759,0.620181574289115,0.219252867196484,0.949813002207137
271,22,16.3636363636364,1.56483821625104e-05,0.127107940165014,0.653679653679654,0.575642768276888,0.630968538933727,0.579570677160728
272,5,2.4,1.59999999999844e-05,0.544821668515942,0.6,0.157929039925961,0.242724927769041,0.350729119590414
273,12,7.25,1.51053214133524e-05,0.258225375259781,0.636363636363636,0.444525333182121,0.508717481158237,0.508032061656903
274,29,18.1724137931034,1.99914619586662e-05,0.168936540746872,0.495073891625616,0.53381416769503,0.465889087847577,0.652979924754007
275,7,5.14285714285714,1.17935815871662e-05,0.290428962907269,0.476190476190476,0.412321745534633,0.350274350378006,0.588477158245255
276,23,12.9130434782609,1.38801277206791e-05,0.153888500234404,0.466403162055336,0.548862208207498,0.454669324916676,0.680462713143607
277,10,9.1,1.39984185352963e-05,0.223579456735767,0.6,0.479171251706136,0.507302754090699,0.552670567427382
278,4,3,8.51682411505435e-06,0.338677647083257,0.666666666666667,0.364073061358645,0.467414137990375,0.438408315938353
279,18,13.4444444444444,1.59716187191498e-05,0.14951837883554,0.588235294117647,0.553232329606363,0.558610577570302,0.606622951028379
280,44,21.2272727272727,1.82517805112031e-05,0.0988141896690057,0.419661733615222,0.603936518772897,0.461532357727604,0.744466810343118
281,19,11.1052631578947,1.2170678242154e-05,0.177505831855403,0.362573099415205,0.5252448765865,0.349702563677206,0.730886581623399
282,21,12.4285714285714,1.65582788528386e-05,0.167251590961709,0.509523809523809,0.535499117480193,0.479177902527297,0.644955524324022
283,17,14.8235294117647,1.74370363126704e-05,0.152181655865985,0.794117647058823,0.550569052575917,0.725983542267575,0.475525589249036
284,57,15.5964912280702,1.67286353626564e-05,0.141824059886685,0.211779448621554,0.560926648555217,0.254895438192266,0.848110020753535
285,6,3.5,1.15492440389352e-05,0.420111618762314,0.6,0.282639089679589,0.345437188718295,0.429125192969156
286,24,10.2916666666667,1.5737527257272e-05,0.199989260928005,0.355072463768116,0.502761447513898,0.325007432163007,0.721467996873208
287,17,6.17647058823529,1.29900857416391e-05,0.325814765339037,0.272058823529412,0.376935943102865,0.153005730904295,0.694555313799429
288,212,22.688679245283,2.02035200724133e-05,0.119566909557498,0.0890637574890459,0.583183798884404,0.172156926917862,0.939243827047483
289,23,14.8260869565217,1.72158060310104e-05,0.133964522497317,0.545454545454545,0.568786185944585,0.536186276763471,0.643293644234247
290,11,6.63636363636364,1.40991952418151e-05,0.267665908521272,0.581818181818182,0.43508479992063,0.456018075699684,0.536386221772352
291,28,11.0714285714286,1.76585172463144e-05,0.193439127937025,0.399470899470899,0.509311580504877,0.366969108010325,0.697675541313153
292,33,18.9090909090909,1.69631165406583e-05,0.131033167282038,0.40530303030303,0.571717541159864,0.423170582336976,0.73323936413955
293,17,8.35294117647059,1.62161794230567e-05,0.233339849713943,0.485294117647059,0.46941085872796,0.404791267835604,0.618642109432582
294,12,6.75,1.36205709685466e-05,0.268962111227731,0.439393939393939,0.433788597214171,0.337648690929408,0.625103082838246
295,13,13.1538461538462,1.75259566664088e-05,0.24433905924746,0.653846153846154,0.458411649194442,0.534553120049896,0.505771393211182
296,25,16.4,1.46107733091473e-05,0.162863642467402,0.48,0.5398870659745,0.458475792935112,0.666273362583589
297,11,7.45454545454545,1.53739738428171e-05,0.321621166493265,0.472727272727273,0.381129541948637,0.321731861467353,0.571045966992905
298,9,6.11111111111111,1.17410322061419e-05,0.268868588389882,0.555555555555556,0.43388212005202,0.433397415247894,0.552139574451256
299,28,13.2142857142857,1.48920762030829e-05,0.142365388648079,0.328042328042328,0.560385319793823,0.350204694601513,0.774683770874834
300,15,11.7333333333333,1.64697278776245e-05,0.187211658855894,0.609523809523809,0.515539049586008,0.545099473475703,0.569545416608323
301,9,5.77777777777778,1.53063222129608e-05,0.321955511170741,0.611111111111111,0.380795197271162,0.435430602262441,0.483844006287055
302,3,2,6.69237669638588e-06,0.429206810136891,0.666666666666667,0.273543898305011,0.392853546943768,0.381499262308035
303,21,8.90476190476191,1.25164531682604e-05,0.18046545019919,0.3,0.522285258242713,0.295729258234118,0.768361210537988
304,3,2,6.63073592988836e-06,0.429560307406758,0.666666666666667,0.273190401035144,0.392562403576419,0.381277044467833
305,11,5.45454545454545,1.2502425106967e-05,0.328209910728632,0.490909090909091,0.37454079771327,0.331280016076739,0.555474528823113
306,34,14.3823529411765,1.57630787768563e-05,0.150060499012436,0.363636363636364,0.552690209429466,0.37318248744223,0.747471055702627
307,9,6.44444444444444,1.16183435992087e-05,0.267502318472587,0.666666666666667,0.435248389969315,0.52603474587122,0.483151031505715
308,14,7.85714285714286,1.24629383992004e-05,0.256182530343937,0.285714285714286,0.446568178097966,0.221602188876304,0.729743810615886
309,3,2.66666666666667,6.03047946637667e-06,0.379665818178708,0.666666666666667,0.323084890263194,0.433655930582828,0.412642055118094
310,12,7.41666666666667,1.56044640562173e-05,0.249158248561464,0.636363636363636,0.453592459880438,0.516185244063771,0.513731900053086
311,59,29.864406779661,2.34916454073213e-05,0.093479250668469,0.425482174167154,0.609271457773433,0.470720023499887,0.744161611080317
312,32,22.65625,1.58189270166283e-05,0.118767678321733,0.69758064516129,0.58398303012017,0.673994880871892,0.557216251229237
313,9,5.55555555555556,1.79169736312078e-05,0.364403404370566,0.638888888888889,0.338347304071336,0.423348170041767,0.439698270912016
314,6,3.83333333333333,1.13210469904102e-05,0.349236546949885,0.6,0.353514161492017,0.403810502538446,0.47367915908101
315,8,4.25,1.59999999999978e-05,0.415016669687951,0.607142857142857,0.287734038753952,0.355516350326463,0.427837823173957
316,3,2.66666666666667,5.98762628748539e-06,0.365085452075278,0.666666666666667,0.337665256366624,0.445664444498985,0.421807663288338
317,4,4,1.18901417626142e-05,0.328972961428029,0.666666666666667,0.373777747013873,0.475406999892199,0.444508940950113
318,17,13.6470588235294,1.33448494761777e-05,0.154611365337998,0.713235294117647,0.548139343103904,0.657367016881617,0.524843019611026
319,27,14.1851851851852,1.60937942960793e-05,0.143639362503568,0.45014245014245,0.559111345938335,0.449718141132191,0.697127513791465
320,4,3.5,6.79861695906539e-06,0.353311829010076,0.666666666666667,0.349438879431826,0.455361300902941,0.429208877701905
321,12,7.16666666666667,1.27203785812318e-05,0.243014756315301,0.545454545454545,0.459735952126601,0.446371573821586,0.574741750066512
322,12,8.08333333333333,1.85951059713175e-05,0.298876321374743,0.590909090909091,0.403874387067159,0.437800263686806,0.511051732702276
323,19,10.0526315789474,1.26197685447914e-05,0.177376218452411,0.450292397660819,0.525374489989491,0.422055676799887,0.675825362630153
324,30,24.1,1.78937295797274e-05,0.105827927154808,0.737931034482759,0.596922781287095,0.717885095226545,0.539985190826591
325,3,2,7.09167792116963e-06,0.431650095027067,0.666666666666667,0.271100613414835,0.39084123666317,0.379963348066049
326,11,8.27272727272727,1.33405350000906e-05,0.212363431370839,0.527272727272727,0.490387277071064,0.456641565975734,0.605439570165258
327,35,18.2571428571429,1.64021279776205e-05,0.124656653419263,0.411764705882353,0.57809405502264,0.433744224691364,0.733185829206377
328,8,5.875,1.13806149592849e-05,0.262527744870479,0.571428571428571,0.440222963571423,0.451692939362523,0.546147395915774
329,11,7.45454545454545,1.23062667244339e-05,0.259174300781143,0.581818181818182,0.443576407660759,0.463011836281176,0.541724273555779
330,20,9,1.60000000000054e-05,0.262731857156428,0.473684210526316,0.440018851285474,0.371021741190741,0.607463805483498
331,18,8.55555555555556,1.38912350423601e-05,0.223431515633937,0.444444444444444,0.479319192807965,0.37930771695611,0.650549950631814
332,4,2.75,1.41452071338195e-05,0.445285090871229,0.666666666666667,0.257465617570673,0.379611337758035,0.371392024930267
333,6,4,1.21399815003623e-05,0.370704333907499,0.533333333333333,0.332046374534404,0.331222214608479,0.502092383975941
334,8,4.5,1.59999999999858e-05,0.382100462019097,0.642857142857143,0.320650246422805,0.41204101020248,0.426078876463547
335,7,4.57142857142857,9.88615600434593e-06,0.326933009313549,0.571428571428571,0.375817699128353,0.398648214089372,0.505660523789341
336,3,2,7.39615434942181e-06,0.432338819197742,0.666666666666667,0.27041188924416,0.390273997560305,0.379530397628385
337,3,2,7.06089222075274e-06,0.432788164867123,0.666666666666667,0.269962543574779,0.38990391263338,0.37924792692022
338,61,23.7540983606557,1.72073646034658e-05,0.0826317789562634,0.326775956284153,0.620118929485639,0.398358810580826,0.813029991017499
339,3,2,7.18597283439894e-06,0.432958951543297,0.666666666666667,0.269791756898605,0.389763251269805,0.379140565846883
340,15,9.6,1.35625794236966e-05,0.189947661216259,0.571428571428571,0.512803047225644,0.511470515481998,0.591773178081946
341,14,8.64285714285714,1.09839990805866e-05,0.189017619152554,0.472527472527473,0.513733089289348,0.430780717224068,0.654529703863322
342,256,23.7421875,2.13468798598413e-05,0.102455232760329,0.071078431372549,0.600295475681573,0.171437381884866,0.961306741954736
343,5,3.6,1.60382459221161e-05,0.407634379190336,0.7,0.295116329251566,0.438074402836899,0.374106044453214
344,12,7.75,1.19335804771886e-05,0.231276946194585,0.46969696969697,0.471473762247318,0.393644348654138,0.6297436902082
345,27,18.037037037037,1.61645265697673e-05,0.169467310625492,0.635327635327635,0.53328339781641,0.580966121144464,0.564479013407549
346,3,2,7.31025168789292e-06,0.433339157266305,0.666666666666667,0.269411551175597,0.389450110592585,0.378901558358562
347,4,2,1.59999999999853e-05,0.527410475508355,0.666666666666667,0.175340232933548,0.311972170312664,0.319765811221037
